,ano,nome_entidade,data_ano_letivo_inicio,data_ano_letivo_termino
0,2017,INSTITUTO ANNA CAROLINA,,
1,2017,ESCOLA VILA SEZAMO,2017-02-01T00:00:00,2017-12-29T00:00:00
2,2017,ANNAIC DE MENDONCA TRAVASSOS - ME,2017-01-30T00:00:00,2017-12-30T00:00:00
3,2017,ESCOLA CAMINHO DO SABER,,
4,2017,EDUCANDARIO GOVERNADOR DOUTOR JARBAS DE ANDRADE VASCONCELOS,,
5,2017,CENTRO DE EDUCACAO PROFISSIONAL MAURICIO DE NASSAU,2017-01-16T00:00:00,2017-12-29T00:00:00
6,2017,CONS DO CLUBE DE MAES ORFAOS E VELHOS DES DE AREIA,,
7,2017,SOCIEDADE EDUCACIONAL SABER VENCER,,
8,2017,ESCOLA MUNICIPAL IBURA DE BAIXO,2017-02-03T00:00:00,2017-12-22T00:00:00
9,2017,CENTRO ESPIRITA DE UMBANDA MESTRE CIBAMBA,,
10,2017,ESCOLA BRINCANDO E CONSTRUINDO,,
11,2017,SEMINARIO DE EDUCACAO CRISTA,,
12,2017,EDUCANDARIO GENTE MIUDA,2017-02-01T00:00:00,2017-12-27T00:00:00
13,2017,ESCOLA LUIZ PESSOA,,
14,2017,INSTITUTO MARIA GORETTI,,
15,2017,COLEGIO NUCLEO,2017-02-02T00:00:00,2017-12-22T00:00:00
16,2017,CLUBE DE MAES VILA DOS MOTORISTA E ZENAIDE,,
17,2017,UPE-FACUL DE ENFERMAGEM N SRA DAS GRACAS,,
18,2017,CENTRO COMUNITARIO DO CORREGO DO JOAQUIM,,
19,2017,ESCOLA NOSSA SENHORA DE GUADALUPE,2017-02-01T00:00:00,2017-12-28T00:00:00
20,2017,CLUBE DE MAES CORACAO MATERNO,,
21,2017,ESCOLA COMUNITARIA NOVO ALVORECER II,,
22,2017,CENTRO DE ARTE TRABALHO E EDUCACAO,,
23,2017,ESCOLA COMUNITARIA MENINO JESUS,,
24,2017,GRUPO DE MULHERES DO ALTO DA BELA VISTA,,
25,2017,INSTITUTO AUXILIADORA,,
26,2017,COLEGIO FAZER CRESCER LTDA,2017-02-01T00:00:00,2017-12-29T00:00:00
27,2017,ESCOLA VILA SESAMO,,
28,2017,INSTITUTO PAIS E FILHOS,,
29,2017,ESCOLA CLUBE DE MAES DO CAPILE,,
30,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA,2017-02-02T00:00:00,2017-12-22T00:00:00
31,2017,ASSOC EVANGELICA LUTERANA DE EDUCACAO ESPECIAL,,
32,2017,SOC BENEF DE PROM DA MULHER E DA CRIANCA,,
33,2017,CENT EDUC COMUN ESPERANCA DOS COELHOS,,
34,2017,INSTITUTO PROFIS MARIA AUXILIADORA,2017-02-02T00:00:00,2017-12-30T00:00:00
35,2017,CASA DO PROFESSOR POTIGUAR MATOS,,
36,2017,INSTITUTO SANTO AGOSTINHO,,
37,2017,ASSOCIACAO DE ACAO COMUNITARIA DE BRASILIA TEIMOSA,,
38,2017,ESCOLA SAGRADO CORACAO,2017-01-30T00:00:00,2017-12-29T00:00:00
39,2017,GRUPO DE ATENDIMENTO PSICO PEDAGOGICO,,
40,2017,GETEC - CENTRO DE GESTAO TECNICA E PERNAMBUCO LTDA,,
41,2017,COLEGIO PONTUAL CENTRO EDUCACIONAL LTDA,2017-02-01T00:00:00,2017-12-27T00:00:00
42,2017,CENTRO DE EDUCACAO PROFISSIONAL JOAQUIM NABUCO UNIDADE II-RECIFE,2017-01-16T00:00:00,2017-12-29T00:00:00
43,2017,CLUBE DE MAES AMOR MATERNO,,
44,2017,COLEGIO CORDEIRO DE DEUS,,
45,2017,EDUCANDARIO MARIA LUCIA,,
46,2017,CLUBE DE MAES DEUS E AMOR,,
47,2017,EDUCANDARIO LUZ DO MUNDO,,
48,2017,COLEGIO CONTATO,,
49,2017,COLEGIO E CURSO SANTA PAULA LTDA,,
50,2017,SOCIEDADE DE ORIENTACAO PSICOPEDAGOGICA,2017-02-01T00:00:00,2017-12-21T00:00:00
51,2017,EDUCANDARIO STO TOMAS DE AQUINO,,
52,2017,INSTITUTO SANTA MARIA MAZZARELLO,2017-02-01T00:00:00,2017-12-29T00:00:00
53,2017,ESCOLA PROFESSORA FONTAINHA DE ABREU,2017-02-02T00:00:00,2017-12-22T00:00:00
54,2017,CRECHE MUNICIPAL ESPERANCA,2017-02-03T00:00:00,2017-12-22T00:00:00
55,2017,ESCOLA MUNICIPAL PROFESSORA HELIA MARIA PEREIRA,2017-02-01T00:00:00,2017-12-22T00:00:00
56,2017,INSTITUTO EDUCACIONAL LIRA,2017-02-01T00:00:00,2017-12-29T00:00:00
57,2017,ESCOLA MUNDO DA CULTURA,2017-02-06T00:00:00,2017-12-28T00:00:00
58,2017,EDUCANDARIO SAO LUIS,,
59,2017,COLEGIO JOAO PAULO,2017-02-02T00:00:00,2017-12-22T00:00:00
60,2017,ESCOLA CARMELA DUTRA,2017-02-02T00:00:00,2017-12-22T00:00:00
61,2017,ESCOLA DESPERTAR DO SABER,,
62,2017,ESCOLA ENEIDA RABELLO,2017-02-02T00:00:00,2017-12-22T00:00:00
63,2017,ESCOLA DELMIRO GOUVEIA,2017-02-02T00:00:00,2017-12-22T00:00:00
64,2017,ESCOLA MUNICIPAL BOA ESPERANCA,2017-02-03T00:00:00,2017-12-22T00:00:00
65,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,2017-02-02T00:00:00,2017-12-22T00:00:00
66,2017,ESCOLA EDUCADOR PAULO FREIRE,2017-02-02T00:00:00,2017-12-22T00:00:00
67,2017,ESCOLA MUNICIPAL JOSEFINA MARINHO,2017-02-03T00:00:00,2017-12-22T00:00:00
68,2017,ESCOLA DOS ANJOS,2017-02-02T00:00:00,2017-12-22T00:00:00
69,2017,EDUCANDARIO PROFESSORA EUSA CARPINTERO,2017-02-01T00:00:00,2017-12-29T00:00:00
70,2017,COLEGIO CONHECER,2017-02-01T00:00:00,2017-12-28T00:00:00
71,2017,ESCOLA PADRE DONINO,2017-02-02T00:00:00,2017-12-22T00:00:00
72,2017,ESCOLA SARGENTO CAMARGO,2017-02-02T00:00:00,2017-12-22T00:00:00
73,2017,CENTRO EDUCACIONAL SHALON,2017-02-06T00:00:00,2017-12-29T00:00:00
74,2017,ESCOLA TECNICA ESTADUAL DE CRIATIVIDADE MUSICAL,2017-02-02T00:00:00,2017-12-29T00:00:00
75,2017,EDUCANDARIO RAPHAEL MILLER,2017-02-01T00:00:00,2017-12-22T00:00:00
76,2017,INSTITUTO INFANTIL LAPIS NA MAO,2017-02-02T00:00:00,2017-12-20T00:00:00
77,2017,ESCOLA ROTARY DE NOVA DESCOBERTA,2017-02-01T00:00:00,2017-12-22T00:00:00
78,2017,ESCOLA SAO FRANCISCO DE ASSIS - RN,2017-02-02T00:00:00,2017-12-22T00:00:00
79,2017,ESCOLA MUNICIPAL SANTA MARIA GORETTI,2017-02-01T00:00:00,2017-12-22T00:00:00
80,2017,ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO,2017-02-11T00:00:00,2017-12-22T00:00:00
81,2017,INSTITUTO CAPIBARIBE,2017-02-01T00:00:00,2017-12-21T00:00:00
82,2017,CRECHE MUNICIPAL DEUS E AMOR-,2017-02-11T00:00:00,2017-12-22T00:00:00
83,2017,ESCOLA MUNICIPAL POETA CARLOS PENA FILHO,2017-02-03T00:00:00,2017-12-22T00:00:00
84,2017,COLEGIO NOSSA SRA DE LOURDES,2017-02-01T00:00:00,2017-12-29T00:00:00
85,2017,CENTRO EDUCACIONAL DA IPUTINGA,2017-02-01T00:00:00,2017-12-29T00:00:00
86,2017,ESCOLA MUNICIPAL DOUTOR RODOLFO AURELIANO,2017-02-11T00:00:00,2017-12-22T00:00:00
87,2017,INSTITUTO NOSSA SENHORA DE LOURDES,2017-02-01T00:00:00,2017-12-22T00:00:00
88,2017,ESCOLA PENA AZUL,2017-02-06T00:00:00,2017-12-27T00:00:00
89,2017,ESCOLA MUNICIPAL DO LEAO,2017-02-03T00:00:00,2017-12-22T00:00:00
90,2017,ESCOLA MUNICIPAL CAPELA SANTO ANTONIO,2017-02-03T00:00:00,2017-12-22T00:00:00
91,2017,ESCOLA MUNICIPAL CICERO FRANKLIN CORDEIRO,2017-02-03T00:00:00,2017-12-22T00:00:00
92,2017,ESCOLA INTERNACIONAL ABA,2017-02-01T00:00:00,2017-12-29T00:00:00
93,2017,INSTITUTO JOAO BATISTA,2017-03-31T00:00:00,2017-12-31T00:00:00
94,2017,ESCOLA MUNICIPAL PROFESSOR ORLANDO PARAHYM,2017-02-03T00:00:00,2017-12-22T00:00:00
95,2017,CRECHE ESC RECIFE DO IRAQUE,2017-02-03T00:00:00,2017-12-22T00:00:00
96,2017,COLEGIO SAO JORGE,2017-02-01T00:00:00,2017-12-30T00:00:00
97,2017,EDUCANDARIO SANTA ROSA,2017-02-01T00:00:00,2017-12-28T00:00:00
98,2017,CENTRO DE ENSINO GRAU TECNICO BOA VISTA 2,,
99,2017,POLIEDRO COLEGIO E CURSO,,
100,2017,ESCOLA LICEU DE ARTES E OFICIOS,2017-02-01T00:00:00,2017-12-22T00:00:00
101,2017,EDUCANDARIO PARAISO,2017-02-01T00:00:00,2017-12-29T00:00:00
102,2017,CENTRO EDUCACIONAL RAIZES,2017-02-01T00:00:00,2017-12-28T00:00:00
103,2017,EDUCANDARIO ANA RAQUEL,2017-02-01T00:00:00,2017-12-29T00:00:00
104,2017,CENTRO EDUCACIONAL TIRADENTES,2017-02-01T00:00:00,2017-12-22T00:00:00
105,2017,G DE MAES DO CORREGO JARD PRIMAVERA,,
106,2017,INSTITUTO EDUCACIONAL NAARA FRANCA,2017-02-01T00:00:00,2017-12-30T00:00:00
107,2017,ESCOLA RECANTO FELIZ,2017-02-01T00:00:00,2017-12-29T00:00:00
108,2017,COLEGIO ADVENTISTA DO ARRUDA,2017-05-31T00:00:00,2017-12-24T00:00:00
109,2017,ESCOLA CHAVE DO SABER,2017-02-01T00:00:00,2017-12-22T00:00:00
110,2017,EDUCANDARIO NOVA GERACAO 2000,2017-02-01T00:00:00,2017-12-30T00:00:00
111,2017,ESCOLA CRIANCA ESPERANCA,,
112,2017,CMEI BERNARD VAN DER LEER,2017-02-03T00:00:00,2017-12-22T00:00:00
113,2017,ESCOLA INFANTIL CONVIVER,2017-02-01T00:00:00,2017-12-28T00:00:00
114,2017,EDUCANDARIO ADRIANA CARVALHO,2017-02-01T00:00:00,2017-12-20T00:00:00
115,2017,ARTE VIDA ESCOLA CRISTA DE BOA VIAGEM,2017-02-01T00:00:00,2017-12-27T00:00:00
116,2017,CENTRO DE ESTUDOS DA SAUDE CESA,2017-01-02T00:00:00,2017-12-22T00:00:00
117,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR TRAJANO DE MENDONCA,2017-02-02T00:00:00,2017-12-22T00:00:00
118,2017,ESCOLA NOSSA SENHORA DO ROSARIO,,
119,2017,EDUCANDARIO CORACAO DE JESUS MENINO,,
120,2017,ESC COMUNITARIA CONS DOS MORAODRES B J SAO PAU,,
121,2017,ASS COM BENEF DE JOV E SRA DE MONS FABRICIO E ADJ,,
122,2017,EDUCANDARIO LIBERDADE,,
123,2017,CENTRO EDUCACIONAL MARIZ LTDA,,
124,2017,ESCOLA PASSO DO ELEFANTINHO,,
125,2017,EDUCANDARIO TIA SUZANA,,
126,2017,ASSOCIACAO INDEPENDENTE DOS AMIGOS DA UR 2,,
127,2017,CENTRO DE EDUCACAO POPULAR MAILDE ARAUJO,,
128,2017,ESCOLA JARDIM FELIZ,,
129,2017,ESCOLA LUCIA CREUSA,,
130,2017,EFORTE ESCOLA DE FORMACAO TECNICA E EMPRESARIAL,,
131,2017,ESCOLA RECANTO FELIZ,,
132,2017,ESCOLA ROMAO BATISTA,,
133,2017,CLUBE DE MAES MORADORES SITIO DO ROSARIO,,
134,2017,COLEGIO E CURSO NOSSA SENHORA DO CARMO,2017-01-30T00:00:00,2017-12-29T00:00:00
135,2017,EXTERNATO GENTE INOCENTE,,
136,2017,ESCOLA NOSSA SENHORA DA ROSA MYSTICA,,
137,2017,ESCOLA TIO TATA,,
138,2017,ESCOLA CORUJINHA,,
139,2017,CONSELHO DE MORADORES DA ILHA DO JOANEIRO,,
140,2017,INSTITUTO EDUCACIONAL GILDETE CHAVES,,
141,2017,EDUCANDARIO CRIANCA ESPERANCA,,
142,2017,ROMA FUTEBOL CLUBE,,
143,2017,ASSOC INDEPENDENTE ESPORTE CLUBE,,
144,2017,ESCOLA CRIATIVA DO RECIFE,,
145,2017,ESCOLA COMUNITARIA SAO JOAO BOSCO,,
146,2017,COLEGIO DE APLICACAO DO CE DA UFPE,2017-03-06T00:00:00,2017-12-22T00:00:00
147,2017,ESCOLA COMUN CONS DE MULHERES DO PARQUE CORDEIRO,,
148,2017,GRUPO EDUC DO RECIFE ANGLO LIDER,2017-02-01T00:00:00,2017-12-29T00:00:00
149,2017,CENTRO ESPECIALIZADO NEURO PSICOLOGICO - CENEUP,,
150,2017,ESCOLA MUNICIPAL DO IBURA,,
151,2017,UNEDIN - UNIDADE DE EDUCACAO INTEGRADA,,
152,2017,ESCOLA DE APLICACAO DO RECIFE - FCAP UPE,2017-02-02T00:00:00,2017-12-22T00:00:00
153,2017,ESCOLA CRIANCA FELIZ LTDA-ME,,
154,2017,ASSOC DOS MORADADORES DO SITIO DO BERARDO,,
155,2017,CONSTRUINDO O ABC CENTRO EDUCACIONAL,,
156,2017,ESCOLA ALEGRIA DO SABER,2017-02-06T00:00:00,2017-12-21T00:00:00
157,2017,CONSTRUINDO CENTRO DE EDUCACAO,2017-02-01T00:00:00,2017-12-29T00:00:00
158,2017,ESCOLA MUNICIPAL SERVICO SOCIAL DE BELEM,2017-02-01T00:00:00,2017-12-22T00:00:00
159,2017,ESCOLA NOSSA SENHORA DAS GRACAS,2017-02-01T00:00:00,2017-12-22T00:00:00
160,2017,GGE VESTIBULARES,2017-02-01T00:00:00,2017-12-29T00:00:00
161,2017,CLUBE DE MAES NOSSA SENHORA APARECIDA,,
162,2017,CENTRO DE TERAPIA OCUPACIONAL DO RECIFE,,
163,2017,CENTRO ESCOLA MANGUE,,
164,2017,CENTRO SOCIAL SANTA RITA ALTO DOIS CARNEIROS,,
165,2017,ESCOLA O PEQUENO APRENDIZ,2017-01-30T00:00:00,2017-12-28T00:00:00
166,2017,COLEGIO GERACAO ATIVA,2017-01-24T00:00:00,2017-12-28T00:00:00
167,2017,ESCOLA MUNICIPAL PROFESSOR POTIGUAR MATOS,2017-02-03T00:00:00,2017-12-22T00:00:00
168,2017,ASSOC ATLETICA BRAGANTINO FUTEBOL CLUBE,,
169,2017,CENTRO DE ATEND A MENINOS E MENINAS CAMM,,
170,2017,CRECHE MINHA INFANCIA,,
171,2017,CRECHE LAR DO BEM-TE-VI,,
172,2017,COLEGIO DA SAGRADA FAMILIA DE CASA FORTE,2017-02-01T00:00:00,2017-12-29T00:00:00
173,2017,CENTRO EDUCACIONAL JOAO BRITO,2017-01-02T00:00:00,2017-12-29T00:00:00
174,2017,ESCOLA TIA MARINA,,
175,2017,CONSELHO SR JOVENS MORADORES DA VILA MILAGRES,,
176,2017,ESCOLA COMUNITARIA POVO DE DEUS,,
177,2017,COLEGIO CAPITAO MORONI LTDA,2017-02-02T00:00:00,2017-12-20T00:00:00
178,2017,ESCOLA ABC DA CRIANCA,,
179,2017,CONSELHO DE MORADORES DO BAIRRO DO IPSEP,,
180,2017,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - TRIANON - CAMPUS - RECIFE,,
181,2017,COLEGIO PREFERENCIAL,,
182,2017,CLUBE DE MAES SAO JUDAS TADEU,,
183,2017,ESCOLA TECNICA DE ENFERMAGEM IRMA DULCE,,
184,2017,ESCOLINHA DO ZE COLMEIA,,
185,2017,ESCOLA LISARB,,
186,2017,EDUCANDARIO O PEQUENO PESQUISADOR,,
187,2017,ESCOLA 1 DE MAIO LTDA,,
188,2017,EDUCANDARIO KARLA,,
189,2017,ASSOCIACAO DOS MORADORES DA ESTANCIA,,
190,2017,COLEGIO IAVNE,,
